A,DE1001V,FR060C	74622 
A,DE1001V,FR061C	72929 
A,DE1001V,FR063C	72165 
A,DE1001V,FR064C	66328 
A,DE1001V,FR065C	68703 
A,DE1001V,FR066C	64989 
A,DE1001V,FR067C	65502 
A,DE1001V,FR068C	64668 
A,DE1001V,FR069C	71882 
A,DE1001V,FR070C	63166 
A,DE1001V,FR071C	62178 
A,DE1001V,FR072C	63652 
A,DE1001V,FR073C	66983 
A,DE1001V,FR074C	53589 
A,DE1001V,FR075C	53438 
A,DE1001V,FR076C	61856 
A,DE1001V,FR077C	36637 
A,DE1001V,HR001C	804049 
A,DE1001V,HR002C	118549 
A,DE1001V,HR003C	54767 
A,DE1001V,HR004C	104556 
A,DE1001V,HR005C	170687 
A,DE1001V,HR006C	56269 
A,DE1001V,HR007C	74965 
A,DE1001V,HU	9778371 
A,DE1001V,HU001C	1749734 
A,DE1001V,HU002C	155650 
A,DE1001V,HU003C	117121 
A,DE1001V,HU004C	144188 
A,DE1001V,HU005C	202214 
A,DE1001V,HU006C	161122 
A,DE1001V,HU007C	130094 
A,DE1001V,HU008C	110638 
A,DE1001V,HU009C	97382 
A,DE1001V,HU010C	77984 
A,DE1001V,HU011C	71521 
A,DE1001V,HU012C	65633 
A,DE1001V,HU013C	59754 
A,DE1001V,HU014C	59357 
A,DE1001V,HU015C	61920 
A,DE1001V,HU016C	53436 
A,DE1001V,HU017C	44358 
A,DE1001V,HU018C	57780 
A,DE1001V,HU019C	62454 
A,DE1001V,IT	60483973 
A,DE1001V,IT001C	2872800 
A,DE1001V,IT002C	4106356 
A,DE1001V,IT003C	3101002 
A,DE1001V,IT004C	882523 
A,DE1001V,IT005C	668405 
A,DE1001V,IT006C	580097 
A,DE1001V,IT007C	380948 
A,DE1001V,IT008C	323370 
A,DE1001V,IT009C	389261 
A,DE1001V,IT010C	311620 
A,DE1001V,IT011C	261321 
A,DE1001V,IT012C	257275 
A,DE1001V,IT013C	72077 
A,DE1001V,IT014C	117997 
A,DE1001V,IT015C	204338 
A,DE1001V,IT016C	165683 
A,DE1001V,IT017C	100924 
A,DE1001V,IT018C	119217 
A,DE1001V,IT019C	49262 
A,DE1001V,IT020C	75561 
A,DE1001V,IT021C	198283 
A,DE1001V,IT022C	67211 
A,DE1001V,IT023C	89718 
A,DE1001V,IT024C	181447 
A,DE1001V,IT025C	126769 
A,DE1001V,IT026C	154106 
A,DE1001V,IT027C	210440 
A,DE1001V,IT028C	196745 
A,DE1001V,IT029C	185273 
A,DE1001V,IT030C	151372 
A,DE1001V,IT031C	133970 
A,DE1001V,IT032C	103082 
A,DE1001V,IT033C	107317 
A,DE1001V,IT034C	99518 
A,DE1001V,IT035C	93311 
A,DE1001V,IT036C	95441 
A,DE1001V,IT037C	94477 
A,DE1001V,IT038C	94958 
A,DE1001V,IT039C	83320 
A,DE1001V,IT040C	90118 
A,DE1001V,IT041C	84954 
A,DE1001V,IT042C	80544 
A,DE1001V,IT043C	76211 
A,DE1001V,IT044C	72773 
A,DE1001V,IT045C	69037 
A,DE1001V,IT046C	67239 
A,DE1001V,IT047C	60632 
A,DE1001V,IT048C	60403 
A,DE1001V,IT049C	52269 
A,DE1001V,IT050C	54353 
A,DE1001V,IT051C	51127 
A,DE1001V,IT052C	48177 
A,DE1001V,IT053C	70514 
A,DE1001V,IT054C	55127 
A,DE1001V,IT055C	59470 
A,DE1001V,IT056C	51005 
A,DE1001V,IT057C	55385 
A,DE1001V,IT058C	71148 
A,DE1001V,IT059C	58540 
A,DE1001V,IT060C	74858 
A,DE1001V,IT061C	55047 
A,DE1001V,IT062C	54710 
A,DE1001V,IT063C	40826 
A,DE1001V,IT064C	234293 
A,DE1001V,IT065C	193325 
A,DE1001V,IT066C	195687 
A,DE1001V,IT067C	158371 
A,DE1001V,IT068C	171944 
A,DE1001V,IT069C	159115 
A,DE1001V,IT070C	132278 
A,DE1001V,IT071C	149403 
A,DE1001V,IT072C	121605 
A,DE1001V,IT073C	120923 
A,DE1001V,IT074C	117863 
A,DE1001V,IT075C	126470 
A,DE1001V,IT076C	111620 
A,DE1001V,IT077C	111189 
A,DE1001V,IT078C	104183 
A,DE1001V,IT079C	93980 
A,DE1001V,IT080C	99419 
A,DE1001V,IT081C	82036 
A,DE1001V,IT082C	87141 
A,DE1001V,IT083C	67923 
A,DE1001V,IT084C	73638 
A,DE1001V,IT085C	99857 
A,DE1001V,IT086C	56031 
A,DE1001V,IT087C	69439 
A,DE1001V,LT	2808901 e
A,DE1001V,LT001C	547484 e
A,DE1001V,LT002C	288363 e
A,DE1001V,LT003C	88678 e
A,DE1001V,LT004C	51534 e
A,DE1001V,LT005C	148908 e
A,DE1001V,LT006C	100575 e
A,DE1001V,LV	1934379 
A,DE1001V,LV001C	632479 
A,DE1001V,LV002C	68912 
A,DE1001V,LV003C	55960 
A,DE1001V,LV004C	82879 
A,DE1001V,MT	475701 
A,DE1001V,MT001C	233246 
A,DE1001V,PL	38411148 d
A,DE1001V,PL001C	1777972 d
